Fecha,Field,NDVI,GNDVI,NDWI,SAVI
2025-03-31,parcerl003,0.6432081426680014,0.6173357467748589,-0.6173357467748589,0.9646395792412858
2025-03-31,parcerl003,0.6431210811384134,0.6170965481889678,-0.6170965481889678,0.9645102413443172
2025-04-07,parcel001,0.2503401673889369,0.2197252185323759,-0.2197252185323759,0.3754632182689066
2025-04-12,parcel001,0.5726451961662472,0.594295691865643,-0.594295691865643,0.8588066072001315
2025-04-19,parcel001,0.2569324427800611,0.3675282442546051,-0.3675282442546051,0.38530095204480047
2025-04-23,parcel002,0.5633107220470277,0.5674695786301165,-0.5674695786301165,0.8448658287455988
2025-04-23,parcerl003,0.6469631851248226,0.6064329174295502,-0.6064329174295502,0.9702568963029838
2025-04-23,parcerl003,0.6479492578687598,0.6075545322861536,-0.6075545322861536,0.9717366365400631
2025-04-25,parcel002,0.5077159361494408,0.5085870831690188,-0.5085870831690188,0.7614944839777437
2025-04-25,parcerl003,0.6103558325251895,0.5701970270802453,-0.5701970270802453,0.9153919951958647
2025-04-25,parcerl003,0.609093992800609,0.5683181899464762,-0.5683181899464762,0.9135004370295291
2025-04-25,parcerl003,0.42721240707620767,0.38486418630851904,-0.38486418630851904,0.6406549964996969
2025-04-25,parcerl003,0.4235985579273829,0.3837803132137341,-0.3837803132137341,0.6352347124959477
2025-04-28,parcel002,0.43689838838523803,0.4906457088351266,-0.4906457088351266,0.6552777889264816
2025-04-28,parcerl003,0.6411449843839018,0.6053143273401369,-0.6053143273401369,0.9615398442828222
2025-04-28,parcerl003,0.6430863508521164,0.6076264370891665,-0.6076264370891665,0.9644518853632089
2025-05-15,parcel002,0.3853251300512613,0.4422372198569369,-0.4422372198569369,0.5778355097206128
2025-05-15,parcel002,0.3411021232442476,0.4076575072277653,-0.4076575072277653,0.5115997415875522
2025-05-18,parcerl003,0.6394313297002696,0.6057168454548083,-0.6057168454548083,0.9589864733529477
2025-05-20,parcel002,0.3585350024814534,0.44299052531788785,-0.44299052531788785,0.537746930658184
2025-05-20,parcerl003,0.6272427198408729,0.5938449644290674,-0.5938449644290674,0.9407244781883103
2025-05-20,parcerl003,0.6232372768751213,0.5894681808639979,-0.5894681808639979,0.9347179689238915
2025-05-23,parcel002,0.35748955713096264,0.4518313317778967,-0.4518313317778967,0.5361774741095415
2025-05-23,parcerl003,0.6315828729127468,0.6076916736804209,-0.6076916736804209,0.9472168277579449
2025-05-23,parcerl003,0.6314781846600346,0.6073384530198085,-0.6073384530198085,0.947060471002511
2025-05-25,parcel002,0.3355059966952437,0.4301414053782288,-0.4301414053782288,0.5032093209196651
2025-05-25,parcerl003,0.5858331101638308,0.5602053392340707,-0.5602053392340707,0.8786234640566338
2025-05-25,parcerl003,0.583545726476713,0.5574629651272457,-0.5574629651272457,0.8751934351305238
2025-05-25,parcel002,0.3393709285036807,0.4382030942331369,-0.4382030942331369,0.5090014758805741
2025-05-25,parcerl003,0.6095658970540736,0.5900289156202035,-0.5900289156202035,0.91419215179896
2025-05-25,parcerl003,0.6107412779598876,0.591187338929135,-0.591187338929135,0.9159554735949285
2025-05-27,parcel001,0.8267066662385544,0.6996889611221782,-0.6996889611221782,1.2398431531154057
2025-05-28,parcel002,0.32508887974406153,0.43257717554324165,-0.43257717554324165,0.48758163785094033
2025-05-28,parcerl003,0.5763806783835755,0.5635234690640993,-0.5635234690640993,0.864427919028297
2025-05-28,parcerl003,0.5786009650170991,0.5661034487048366,-0.5661034487048366,0.8677581415276838
2025-05-30,parcel002,0.3051525431175305,0.40970292320409823,-0.40970292320409823,0.4576852778554536
2025-05-30,parcerl003,0.5483370950871708,0.5546636594107096,-0.5546636594107096,0.8223938063965456
2025-05-30,parcerl003,0.5373245821151443,0.5417059420158667,-0.5417059420158667,0.8058781530010773
2025-06-02,parcel002,0.28385287758260985,0.3862832963652204,-0.3862832963652204,0.42573631497312797
2025-06-02,parcerl003,0.4464237347091505,0.4632620280123104,-0.4632620280123104,0.669539343124386
2025-06-02,parcerl003,0.4403722271417272,0.45570757144069435,-0.45570757144069435,0.6604640147534908
2025-06-04,parcel002,0.31393982020565564,0.42813538548847085,-0.42813538548847085,0.47086609818782255
2025-06-06,parcel001,0.07107701570124032,0.07012127392174017,-0.07012127392174017,0.10661086065622138
2025-06-07,parcel002,0.3083047037446737,0.43436480782882114,-0.43436480782882114,0.4624096264536865
2025-06-07,parcerl003,0.544711863242159,0.571190512482843,-0.571190512482843,0.816937238343062
2025-06-07,parcerl003,0.544521518433602,0.5709812959559585,-0.5709812959559585,0.816652272558857
2025-06-11,parcel002,0.3100832689781762,0.4282176718211291,-0.4282176718211291,0.46507851037231346
2025-06-12,parcerl003,0.5196941487228136,0.5541223037680725,-0.5541223037680725,0.779418844566997
2025-06-14,parcel002,0.30311024259008973,0.4276378621753078,-0.4276378621753078,0.4546217477465516
2025-06-14,parcerl003,0.5212015778913579,0.5576412072156237,-0.5576412072156237,0.7816978076688782
2025-06-14,parcerl003,0.5189645327462342,0.554735908500209,-0.554735908500209,0.7783431389095145
2025-06-14,parcel002,0.3052203939086426,0.4303323120295734,-0.4303323120295734,0.4577824205776909
2025-06-14,parcerl003,0.526353474875644,0.5692142253129677,-0.5692142253129677,0.7894029734228355
2025-06-14,parcerl003,0.5251684588075209,0.5676487709096816,-0.5676487709096816,0.7876262900041834
2025-06-17,parcerl003,0.46398465533104105,0.5133442755687397,-0.5133442755687397,0.6958688944049045
2025-06-17,parcerl003,0.4899834861187605,0.54587070168937,-0.54587070168937,0.7348598216053899
2025-06-18,parcel001,0.18802668761983513,0.15535023288524444,-0.15535023288524444,0.2820222508310315
2025-06-21,parcel002,0.26004920777903007,0.38711476458760535,-0.38711476458760535,0.39003620795414634
2025-06-21,parcerl003,0.41902718967088703,0.47346956273480156,-0.47346956273480156,0.6284591896634161
2025-06-21,parcerl003,0.41864270033634,0.4729342576990146,-0.4729342576990146,0.6278828776110355
2025-06-27,parcel002,0.26866239573200523,0.41029108825757576,-0.41029108825757576,0.40295222802677333
2025-06-27,parcerl003,0.487124161472408,0.5378662587710308,-0.5378662587710308,0.7305657086546642
2025-06-27,parcerl003,0.47874866994329773,0.527493373480829,-0.527493373480829,0.718005556850297
2025-06-29,parcel002,0.24984240563413052,0.3844440727898837,-0.3844440727898837,0.37472918409534567
2025-06-29,parcerl003,0.4650709996694864,0.5239146818223696,-0.5239146818223696,0.6975099637355614
2025-06-29,parcerl003,0.46574514056495653,0.5246430352699353,-0.5246430352699353,0.6985213044403776
2025-07-01,parcel002,0.23410555675527875,0.37254410733678484,-0.37254410733678484,0.3511258484504027
2025-07-01,parcerl003,0.48200845095090955,0.5345351539212815,-0.5345351539212815,0.7229094164569448
2025-07-01,parcerl003,0.48167133384622857,0.5339294889375852,-0.5339294889375852,0.7224042927158284
2025-07-01,parcel001,0.8375836613591305,0.7345920515201145,-0.7345920515201145,1.2562438003820724
2025-07-02,parcerl003,0.43983861254484646,0.4853033448681869,-0.4853033448681869,0.6596525131511719
2025-07-02,parcerl003,0.4385502252187035,0.48366132008118734,-0.48366132008118734,0.6577207117750348
2025-07-02,parcel002,0.2299604302076788,0.3707599850401048,-0.3707599850401048,0.3449070521714392
2025-07-02,parcerl003,0.43457701481293276,0.47844070111500164,-0.47844070111500164,0.6517617151008326
2025-07-02,parcerl003,0.4333498739449301,0.4770617112549878,-0.4770617112549878,0.6499217628711326
2025-07-04,parcel002,0.22909702694200973,0.37173284460376604,-0.37173284460376604,0.3436151645330589
2025-07-04,parcerl003,0.4733534458102632,0.5256864379163125,-0.5256864379163125,0.7099287916793691
2025-07-04,parcerl003,0.4753235071559037,0.5281340830406392,-0.5281340830406392,0.712883791778335
2025-07-04,parcel002,0.22864918537696072,0.3799131963908808,-0.3799131963908808,0.34294070644999486
2025-07-04,parcerl003,0.4649167715832919,0.5200073956937873,-0.5200073956937873,0.6972579393220245
2025-07-04,parcerl003,0.4660839045638522,0.5214696359897827,-0.5214696359897827,0.6990087458991877
2025-07-07,parcel002,0.2226390309918418,0.37899941466096,-0.37899941466096,0.3339268012458282
2025-07-07,parcerl003,0.4742654385203408,0.5328277954835612,-0.5328277954835612,0.7112758390925753
2025-07-07,parcerl003,0.4655133120045969,0.5217327343093682,-0.5217327343093682,0.6981511285559123
2025-07-09,parcel002,0.22531672399940522,0.3726753354639012,-0.3726753354639012,0.33794600226869204
2025-07-09,parcerl003,0.4666493359900312,0.5285725569823193,-0.5285725569823193,0.6998750364762962
2025-07-09,parcerl003,0.46403656237918445,0.5249855111476709,-0.5249855111476709,0.6959569196043709
2025-07-11,parcel001,0.8619811596233173,0.752479104939682,-0.752479104939682,1.2928340396307016
2025-07-14,parcel002,0.22718645664633222,0.3715622866862866,-0.3715622866862866,0.34074986819674935
2025-07-14,parcerl003,0.4654286688040319,0.5224072560591974,-0.5224072560591974,0.6980453838995918
2025-07-14,parcerl003,0.46487123051648455,0.5217175796637442,-0.5217175796637442,0.6972098151076237
2025-07-14,parcel002,0.22809715270331865,0.3810559577237092,-0.3810559577237092,0.34211357723877006
2025-07-14,parcerl003,0.4559844488803334,0.51516404150537,-0.51516404150537,0.6838643428989926
2025-07-14,parcerl003,0.4544180554919085,0.5133040786258088,-0.5133040786258088,0.6815156862224914
2025-07-16,parcel001,0.8540469112396901,0.747121529159261,-0.747121529159261,1.2809345299205395
2025-07-17,parcel002,0.2337308985445132,0.39147881786097966,-0.39147881786097966,0.35056450728538674
2025-07-17,parcerl003,0.48374581748849477,0.5474718316962323,-0.5474718316962323,0.7255000501103658
2025-07-17,parcerl003,0.4801753764523692,0.5426256112947949,-0.5426256112947949,0.7201459950540998
2025-07-19,parcel002,0.22382482650334587,0.37281696492767136,-0.37281696492767136,0.3357084964642208
2025-07-19,parcerl003,0.4526927605049081,0.5161911250036837,-0.5161911250036837,0.6789458788112332
2025-07-19,parcerl003,0.45596437776034393,0.5198344660593585,-0.5198344660593585,0.6838528025999543
2025-07-21,parcel002,0.23021530198330795,0.37965932654457735,-0.37965932654457735,0.34529343368469906
2025-07-21,parcerl003,0.47547026284781174,0.5384473211098303,-0.5384473211098303,0.71310502419578
2025-07-21,parcerl003,0.47508176134048374,0.5377768101112642,-0.5377768101112642,0.7125228618363321
2025-07-22,parcel002,0.2231358561045938,0.37829604488973523,-0.37829604488973523,0.33467316429804433
2025-07-22,parcerl003,0.46872910702607745,0.5334607096707019,-0.5334607096707019,0.7029777737314272
2025-07-22,parcerl003,0.4669929369958501,0.531287108039356,-0.531287108039356,0.7003745525563921
2025-07-24,parcerl003,0.44862139165930287,0.5076632623015314,-0.5076632623015314,0.6728440086988314
2025-07-27,parcel002,0.2259716574534711,0.3834638437887171,-0.3834638437887171,0.33892661652300604
2025-07-27,parcerl003,0.4640922596132205,0.5308650657234244,-0.5308650657234244,0.6960222964388603
2025-07-27,parcerl003,0.4582390545636798,0.5232766125599169,-0.5232766125599169,0.6872450778946392
2025-07-29,parcel002,0.21459943658667843,0.36580420620594917,-0.36580420620594917,0.32187191570331214
2025-07-29,parcerl003,0.45016430129361246,0.5162689123278558,-0.5162689123278558,0.6751496444748476
2025-07-29,parcerl003,0.44478770634939624,0.5096543106464387,-0.5096543106464387,0.667086590190231
2025-07-31,parcel002,0.2109511998592201,0.36241940818577356,-0.36241940818577356,0.31640149568098064
2025-07-31,parcerl003,0.3274679636385067,0.38637726418839313,-0.38637726418839313,0.491143144949141
2025-07-31,parcerl003,0.32971586137206216,0.3889433222755971,-0.3889433222755971,0.49451487494000324
2025-08-01,parcel002,0.2123262998797247,0.36327674021809275,-0.36327674021809275,0.3184598020137522
2025-08-01,parcerl003,0.388902734169693,0.443456733726141,-0.443456733726141,0.583263242451766
2025-08-01,parcerl003,0.4246620274613253,0.48946881224747163,-0.48946881224747163,0.6368913632393326
2025-08-03,parcel002,0.21162088754192507,0.3572019281465264,-0.3572019281465264,0.3174042422554877
2025-08-03,parcerl003,0.43888773216080545,0.5020421222268444,-0.5020421222268444,0.6582390536015518
2025-08-03,parcerl003,0.43711452076351925,0.4996795291719133,-0.4996795291719133,0.6555802269585573
2025-08-03,parcel002,0.21120568708130935,0.3663547349812474,-0.3663547349812474,0.31677932375146983
2025-08-03,parcerl003,0.42402349227117464,0.49092577265483334,-0.49092577265483334,0.6359316997487074
2025-08-03,parcerl003,0.42254018839882385,0.4887378384786814,-0.4887378384786814,0.6337077263474261
2025-08-06,parcel002,0.22114855188704063,0.3801885567407129,-0.3801885567407129,0.33169322939061086
2025-08-06,parcerl003,0.44824034293304216,0.5181612400969596,-0.5181612400969596,0.6722515356855469
2025-08-06,parcerl003,0.45962280670486877,0.5330240623896995,-0.5330240623896995,0.6893219875842007
2025-08-08,parcel002,0.21296661704538278,0.3666705683632594,-0.3666705683632594,0.3194233761801792
2025-08-08,parcerl003,0.3903618130490298,0.45967585112469056,-0.45967585112469056,0.585463136499324
2025-08-08,parcerl003,0.427704469443195,0.509103013858279,-0.509103013858279,0.6414679346267222
2025-08-10,parcel002,0.2092481131808962,0.3634296819882567,-0.3634296819882567,0.31384563579014585
2025-08-10,parcerl003,0.4120560924851231,0.47949382481032354,-0.47949382481032354,0.6179987730455224
2025-08-10,parcerl003,0.44749665561698443,0.524798974444831,-0.524798974444831,0.6711507897901863
2025-08-11,parcel002,0.20393149153336312,0.3563664035742653,-0.3563664035742653,0.3058700388196347
2025-08-11,parcerl003,0.3801606778707788,0.45445806322524185,-0.45445806322524185,0.5701564235409241
2025-08-11,parcerl003,0.4004732795711353,0.48236371724651717,-0.48236371724651717,0.6006198458743233
2025-08-13,parcel002,0.22107012454517258,0.37216273846742687,-0.37216273846742687,0.331573907701069
2025-08-13,parcerl003,0.39353626974993877,0.45506126316559853,-0.45506126316559853,0.5902218425008658
2025-08-13,parcerl003,0.43356144995972007,0.5074534058917994,-0.5074534058917994,0.6502496987994902
2025-08-13,parcel002,0.2167855184583569,0.37015346317023234,-0.37015346317023234,0.3251452548518102
2025-08-13,parcerl003,0.3925878909804046,0.462391663609952,-0.462391663609952,0.5887876316503369
2025-08-13,parcerl003,0.4076137698620933,0.48260156106206603,-0.48260156106206603,0.6113223453391767
2025-08-16,parcel002,0.21536484943429254,0.3751513526699582,-0.3751513526699582,0.3230175136721859
2025-08-16,parcerl003,0.3911354824585125,0.4652111305450024,-0.4652111305450024,0.586612374816695
2025-08-16,parcerl003,0.3908238746302883,0.4646351085875677,-0.4646351085875677,0.5861455935088099
2025-08-20,parcel002,0.22230962251463504,0.37848427243484606,-0.37848427243484606,0.3334338710287713
2025-08-20,parcerl003,0.4389971801310213,0.5062109329448248,-0.5062109329448248,0.6583978631234856
2025-08-20,parcerl003,0.4905530371989435,0.5737742732038197,-0.5737742732038197,0.7357168847376505
2025-08-21,parcel002,0.22477590760610794,0.3871282025879037,-0.3871282025879037,0.33713197059165123
2025-08-21,parcerl003,0.3951836444728296,0.44810717407698014,-0.44810717407698014,0.5926793071582087
2025-08-21,parcerl003,0.3960168257121652,0.4489655449377439,-0.4489655449377439,0.5939294183343174
2025-08-23,parcel002,0.216990407952745,0.367364443241489,-0.367364443241489,0.32545572239061604
2025-08-23,parcerl003,0.4414399388028513,0.5120157746016407,-0.5120157746016407,0.6620604569214106
2025-08-23,parcerl003,0.44405036560464617,0.5154373161374022,-0.5154373161374022,0.6659760273112357
2025-08-23,parcel002,0.2133317659855647,0.3701336024944222,-0.3701336024944222,0.3199666039493675
2025-08-23,parcerl003,0.39994740783391025,0.46311276406411167,-0.46311276406411167,0.5998220509796817
2025-08-25,parcel001,0.8977152533834417,0.8122134111267256,-0.8122134111267256,1.3464175598612
2025-08-26,parcel002,0.193850409128497,0.3447094437418341,-0.3447094437418341,0.29074841501789395
2025-08-26,parcerl003,0.049358101749555336,0.04265794758029513,-0.04265794758029513,0.07403393694059439
2025-08-28,parcel002,0.23289238690583206,0.39233297233024234,-0.39233297233024234,0.3493086459919497
2025-08-28,parcerl003,0.4705557250504216,0.5489123562314244,-0.5489123562314244,0.7057268022723013
2025-08-28,parcerl003,0.4714302298770392,0.5502739773992816,-0.5502739773992816,0.7070389237738391
2025-09-02,parcel002,0.22053642385039623,0.3768329886697578,-0.3768329886697578,0.33077547766971893
2025-09-02,parcel002,0.21804483089759116,0.38007576976728563,-0.38007576976728563,0.327036393322443
2025-09-04,parcel001,0.8874760635692348,0.7990523797590555,-0.7990523797590555,1.3310690005898154
2025-09-09,parcerl003,0.462034615980084,0.5286194945364213,-0.5286194945364213,0.6929531259331597
2025-09-09,parcerl003,0.4576770209231061,0.5231789401195992,-0.5231789401195992,0.6864185857612983
2025-09-12,parcel002,0.2237075416319275,0.38106798406204795,-0.38106798406204795,0.3355284339635227
2025-09-12,parcerl003,0.46795511151180874,0.543063519029173,-0.543063519029173,0.7018170130571505
2025-09-12,parcerl003,0.46758712919626944,0.5426392140381999,-0.5426392140381999,0.7012660754339506
2025-09-12,parcerl003,0.46876744653929575,0.5504895530504192,-0.5504895530504192,0.7030183186042704
2025-09-12,parcerl003,0.4699770886780579,0.5518905794579713,-0.5518905794579713,0.7048333320992254
2025-09-14,parcel001,0.7910062779295157,0.7351663641827608,-0.7351663641827608,1.1863704272419233
2025-09-15,parcel002,0.22202626785242047,0.3842540304085697,-0.3842540304085697,0.3330056139924318
2025-09-15,parcerl003,0.46616440717389557,0.5423780910591208,-0.5423780910591208,0.6991175506323455
2025-09-15,parcerl003,0.4657759180562494,0.5416762407616572,-0.5416762407616572,0.698535988648241
2025-09-17,parcel002,0.23146619026766968,0.3909912199849922,-0.3909912199849922,0.34716671275172567
2025-09-17,parcerl003,0.4435679011511292,0.5104351434341012,-0.5104351434341012,0.6652455033027606
2025-09-17,parcerl003,0.44476405784606565,0.5120101589870428,-0.5120101589870428,0.667040160628707
2025-09-22,parcel002,0.2462824335053331,0.40428630925476117,-0.40428630925476117,0.36938883139470163
2025-09-22,parcerl003,0.4627514145156929,0.5344699954477559,-0.5344699954477559,0.6940171674021012
2025-09-22,parcerl003,0.4626626072648109,0.534323010203917,-0.534323010203917,0.6938849578845607
2025-09-22,parcel002,0.24202997652633967,0.4058936532295183,-0.4058936532295183,0.3630090515714586
2025-09-22,parcerl003,0.47239997842301584,0.5517038877897815,-0.5517038877897815,0.7084719496489668
2025-09-22,parcerl003,0.4720232338218463,0.5510019203635248,-0.5510019203635248,0.7079080420119122
2025-09-25,parcel002,0.23456652436130407,0.39831575204895203,-0.39831575204895203,0.35181515475915126
2025-09-25,parcerl003,0.467695478909365,0.5415813151699371,-0.5415813151699371,0.7014158259265791
2025-09-25,parcerl003,0.4689394800798421,0.5430137115937214,-0.5430137115937214,0.7032824939342137
2025-09-29,parcel002,0.23066877870164498,0.3810641949592132,-0.3810641949592132,0.34595924948498413
2025-09-29,parcel001,0.3343675285919383,0.42171562852812,-0.42171562852812,0.5014626839110518
2025-09-30,parcel002,0.23564349573046828,0.3806628625521002,-0.3806628625521002,0.35342356331300145
2025-09-30,parcerl003,0.49190506169284737,0.5438141692044893,-0.5438141692044893,0.7377119779769228
2025-09-30,parcerl003,0.4895047045490884,0.5406192720980035,-0.5406192720980035,0.7341137220354785
2025-10-02,parcel002,0.24121144643301717,0.3815922253773928,-0.3815922253773928,0.3617758416398148
2025-10-02,parcel002,0.23217757917658935,0.37384046731235193,-0.37384046731235193,0.34822447576589405
2025-10-02,parcerl003,0.493132948476983,0.5464922049983627,-0.5464922049983627,0.7395502188390896
2025-10-02,parcerl003,0.4907385004987748,0.5432822342954368,-0.5432822342954368,0.7359608936563317
2025-10-05,parcel002,0.25702610283790145,0.402115848667887,-0.402115848667887,0.3854931264151514
2025-10-05,parcerl003,0.5113963958727963,0.5737289623801012,-0.5737289623801012,0.7669401426959297
2025-10-05,parcerl003,0.5109310867885557,0.572975942174888,-0.572975942174888,0.766243834047367
2025-10-06,parcel001,0.19790901792460755,0.3190009009591879,-0.3190009009591879,0.29680270946708104
2025-10-07,parcel002,0.24199404240088637,0.3808923884966755,-0.3808923884966755,0.3629494679879447
2025-10-07,parcerl003,0.47589712460476347,0.5259121366037568,-0.5259121366037568,0.7137197174686414
2025-10-07,parcerl003,0.47590148706387897,0.5262448752302613,-0.5262448752302613,0.7137273975207857
2025-10-09,parcel002,0.23846712805246828,0.37444218094874904,-0.37444218094874904,0.35765928013415293
2025-10-09,parcerl003,0.44618493602016635,0.4867948827009137,-0.4867948827009137,0.6691640223632538
2025-10-09,parcerl003,0.447676380687448,0.48926825713830496,-0.48926825713830496,0.6714018833321518
2025-10-10,parcel002,0.23771623661289348,0.36942430761505635,-0.36942430761505635,0.3565321965752972
2025-10-12,parcerl003,0.48041142426860883,0.5306317414581797,-0.5306317414581797,0.7204889796258033
2025-10-12,parcerl003,0.4805660239585872,0.5311526893733771,-0.5311526893733771,0.7207222103348473
2025-10-12,parcel002,0.22376871484703803,0.35419564919624763,-0.35419564919624763,0.3355884397344006
2025-10-12,parcerl003,0.48746840580634115,0.5486759528119718,-0.5486759528119718,0.7310553156055101
2025-10-12,parcerl003,0.4850507827164702,0.5451940814202172,-0.5451940814202172,0.7274313741973267
2025-10-14,parcel001,0.1829620073487464,0.29858513642658885,-0.29858513642658885,0.2743868541947098
2025-10-17,parcel002,0.2303933057266293,0.3704284802020755,-0.3704284802020755,0.34555207495934737
2025-10-17,parcerl003,0.45108616551865294,0.50332848719469,-0.50332848719469,0.6765097234046463
2025-10-17,parcerl003,0.45101000980021677,0.5038046243035899,-0.5038046243035899,0.6763967209827823
2025-10-19,parcel001,0.1990108636616171,0.30500478263057884,-0.30500478263057884,0.29846146146956987
2025-10-27,parcel002,0.28875928606521667,0.40977024806774665,-0.40977024806774665,0.433083757062437
2025-10-27,parcerl003,0.5326611402974512,0.5781297228851217,-0.5781297228851217,0.7988273950764674
2025-10-27,parcerl003,0.5328016974843536,0.5787816522739857,-0.5787816522739857,0.7990399410792419
2025-11-08,parcel002,0.43278332294167143,0.4830827657513718,-0.4830827657513718,0.649085598121706
2025-11-08,parcerl003,0.6053524937067548,0.6078154519414906,-0.6078154519414906,0.9078269118460995
2025-11-08,parcerl003,0.6207817656569526,0.6279868748130589,-0.6279868748130589,0.9309667258646619
2025-11-08,parcel001,0.3659047419294414,0.41031184053683517,-0.41031184053683517,0.5487309839522065
2025-11-13,parcel001,0.41582621179787144,0.44736373067042945,-0.44736373067042945,0.6236379125359985
2025-11-18,parcel002,0.5022278407669744,0.5225613223669957,-0.5225613223669957,0.753232706754488
2025-11-18,parcerl003,0.6478469302374028,0.636350761060858,-0.636350761060858,0.9715544605593137
2025-11-18,parcerl003,0.6481509369730178,0.6374178215846732,-0.6374178215846732,0.9720134513460718
2025-11-18,parcel001,0.5350071233475923,0.5179487308867543,-0.5179487308867543,0.8023686704234453
2025-11-21,parcel002,0.4868393553484626,0.5224151558869441,-0.5224151558869441,0.7301637979411753
2025-11-21,parcel002,0.48820647530152433,0.528453288575713,-0.528453288575713,0.7322109368715819
2025-11-21,parcerl003,0.6486432711814735,0.6475870538901185,-0.6475870538901185,0.9727322291543427
2025-11-21,parcerl003,0.6483479203259621,0.6468221685604479,-0.6468221685604479,0.9722926854879623
2025-11-23,parcel001,0.5862054303935447,0.5677928385656152,-0.5677928385656152,0.879145650776291
2025-11-26,parcel002,0.49867537664759237,0.5258565944397553,-0.5258565944397553,0.747914344375802
